category,path,label,true_type,true_location,verdict,defect_type,location,explanation,valid,p_defective,latency_s,prompt_tokens,completion_tokens,raw,config
leather,leather/test/glue/002.png,1,glue,center,defective,poke,center,,True,0.9999785551351651,3.033583253971301,340,23,"{""verdict"": ""defective"", ""defect_type"": ""poke"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
leather,leather/test/glue/005.png,1,glue,bottom-left,defective,poke,bottom-left,,True,0.622476466911405,3.1546848459984176,340,24,"{""verdict"": ""defective"", ""defect_type"": ""poke"", ""location"": ""bottom-left""}","Baseline: Qwen3.8-27B zero-shot, single image"
leather,leather/test/glue/008.png,1,glue,center,defective,poke,top,,True,0.9820142201404064,3.1580167440115474,340,23,"{""verdict"": ""defective"", ""defect_type"": ""poke"", ""location"": ""top""}","Baseline: Qwen3.8-27B zero-shot, single image"
leather,leather/test/glue/009.png,1,glue,left,defective,poke,left,,True,0.9964065127772933,3.714818420005031,340,28,"```json
{""verdict"": ""defective"", ""defect_type"": ""poke"", ""location"": ""left""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
leather,leather/test/glue/015.png,1,glue,center,defective,poke,center,,True,0.9890131642093419,3.1597967189736664,340,23,"{""verdict"": ""defective"", ""defect_type"": ""poke"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
leather,leather/test/glue/016.png,1,glue,right,defective,poke,right,,True,0.9820140338251528,4.181365158990957,340,32,"{
  ""verdict"": ""defective"",
  ""defect_type"": ""poke"",
  ""location"": ""right""
}","Baseline: Qwen3.8-27B zero-shot, single image"
leather,leather/test/glue/017.png,1,glue,right,defective,glue,right,,True,0.9978173318649212,3.5065454969881102,340,29,"```json
{""verdict"": ""defective"", ""defect_type"": ""glue"", ""location"": ""right""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
leather,leather/test/poke/001.png,1,poke,top,defective,poke,center,,True,0.9991959178958424,3.1526405040058307,340,23,"{""verdict"": ""defective"", ""defect_type"": ""poke"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
leather,leather/test/poke/002.png,1,poke,bottom-left,defective,poke,bottom-left,,True,0.9859367102921374,3.2472958160215057,340,24,"{""verdict"": ""defective"", ""defect_type"": ""poke"", ""location"": ""bottom-left""}","Baseline: Qwen3.8-27B zero-shot, single image"
leather,leather/test/poke/005.png,1,poke,center,defective,poke,center,,True,0.999738812271879,3.0346881349687465,340,23,"{""verdict"": ""defective"", ""defect_type"": ""poke"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
leather,leather/test/poke/007.png,1,poke,center,defective,poke,center,,True,0.999796574839933,3.6097967590321787,340,28,"```json
{""verdict"": ""defective"", ""defect_type"": ""poke"", ""location"": ""center""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
leather,leather/test/poke/010.png,1,poke,top-right,defective,poke,top-right,,True,0.9995121452751985,3.0600637139868923,340,24,"{""verdict"": ""defective"", ""defect_type"": ""poke"", ""location"": ""top-right""}","Baseline: Qwen3.8-27B zero-shot, single image"
leather,leather/test/poke/011.png,1,poke,top,defective,poke,top,,True,0.9996646514334795,3.1791216490091756,340,23,"{""verdict"": ""defective"", ""defect_type"": ""poke"", ""location"": ""top""}","Baseline: Qwen3.8-27B zero-shot, single image"
leather,leather/test/poke/012.png,1,poke,left,defective,poke,center,,True,0.9984988257741303,3.1798199450131506,340,23,"{""verdict"": ""defective"", ""defect_type"": ""poke"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
leather,leather/test/poke/014.png,1,poke,bottom-left,defective,poke,bottom-left,,True,0.9993736678973723,3.19159156299429,340,24,"{""verdict"": ""defective"", ""defect_type"": ""poke"", ""location"": ""bottom-left""}","Baseline: Qwen3.8-27B zero-shot, single image"
leather,leather/test/poke/016.png,1,poke,left,defective,poke,center,,True,0.9998911034446779,3.179227666987572,340,23,"{""verdict"": ""defective"", ""defect_type"": ""poke"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/good/000.png,0,none,none,good,none,none,,True,0.4378665335146493,3.9250324930180795,339,31,"{
  ""verdict"": ""good"",
  ""defect_type"": ""none"",
  ""location"": ""none""
}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/good/001.png,0,none,none,good,none,none,,True,0.43785030398665414,4.295100776012987,339,36,"```json
{
  ""verdict"": ""good"",
  ""defect_type"": ""none"",
  ""location"": ""none""
}
```","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/good/002.png,0,none,none,good,none,none,,True,0.14805663517348575,3.419189637992531,339,27,"```json
{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/good/003.png,0,none,none,good,none,none,,True,0.1824417601666313,3.9703991999849677,339,31,"{
  ""verdict"": ""good"",
  ""defect_type"": ""none"",
  ""location"": ""none""
}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/good/004.png,0,none,none,good,none,none,,True,0.2227353585738951,3.991453285969328,339,31,"{
  ""verdict"": ""good"",
  ""defect_type"": ""none"",
  ""location"": ""none""
}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/good/005.png,0,none,none,good,none,none,,True,0.04208751156431369,2.8291945770033635,339,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/good/006.png,0,none,none,good,none,none,,True,0.053402575837816685,2.741947738977615,339,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/good/007.png,0,none,none,good,none,none,,True,0.34865681106162966,3.855765770014841,339,31,"{
  ""verdict"": ""good"",
  ""defect_type"": ""none"",
  ""location"": ""none""
}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/good/008.png,0,none,none,good,none,none,,True,0.20182258428393304,2.9326168639818206,339,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/good/009.png,0,none,none,good,none,none,,True,0.13297286251257734,3.7099467079970054,339,28,"{
""verdict"": ""good"",
""defect_type"": ""none"",
""location"": ""none""
}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/good/010.png,0,none,none,good,none,none,,True,0.2689717782264036,3.06617358798394,339,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/good/011.png,0,none,none,good,none,none,,True,0.18245800922877894,2.8779491030145437,339,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/good/012.png,0,none,none,good,none,none,,True,0.09534859110585796,2.8725207960233092,339,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/good/013.png,0,none,none,good,none,none,,True,0.0474254694800708,2.873433094995562,339,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/good/014.png,0,none,none,good,none,none,,True,0.0420873615963874,3.053636665979866,339,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/good/015.png,0,none,none,good,none,none,,True,0.0373266904964138,2.962263890018221,339,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/good/016.png,0,none,none,good,none,none,,True,0.13296856626080636,3.5098085420322604,339,27,"```json
{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/good/017.png,0,none,none,good,none,none,,True,0.04742552131074562,3.479479080007877,339,27,"```json
{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/good/018.png,0,none,none,good,none,none,,True,0.017985994115101937,2.924432367028203,339,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/good/019.png,0,none,none,good,none,none,,True,0.012431577169876348,2.924512608035002,339,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/good/020.png,0,none,none,good,none,none,,True,0.09534852498567493,2.92419988499023,339,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/good/021.png,0,none,none,good,none,none,,True,0.24508873340757473,3.706391772022471,339,27,"```json
{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/bent/001.png,1,bent,bottom-right,good,none,none,,True,0.4688117477213457,3.4903586560394615,339,27,"```json
{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/bent/002.png,1,bent,left,defective,scratch,left,,True,0.6513691467821608,3.1196345729986206,339,23,"{""verdict"": ""defective"", ""defect_type"": ""scratch"", ""location"": ""left""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/bent/006.png,1,bent,left,good,none,none,,True,0.22271676554183353,3.8873739310074598,339,31,"{
  ""verdict"": ""good"",
  ""defect_type"": ""none"",
  ""location"": ""none""
}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/bent/010.png,1,bent,right,defective,scratch,right,,True,0.9964064253608154,3.7397297720308416,339,28,"```json
{""verdict"": ""defective"", ""defect_type"": ""scratch"", ""location"": ""right""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/bent/011.png,1,bent,top,defective,bent,top,,True,0.8519643486394366,4.387628385040443,339,33,"{
  ""verdict"": ""defective"",
  ""defect_type"": ""bent"",
  ""location"": ""top""
}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/bent/012.png,1,bent,right,defective,scratch,right,,True,0.9324580230091506,4.289667398959864,339,32,"{
  ""verdict"": ""defective"",
  ""defect_type"": ""scratch"",
  ""location"": ""right""
}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/bent/013.png,1,bent,top-left,defective,scratch,top-left,,True,0.7058079174928448,3.0583713540108874,339,24,"{""verdict"": ""defective"", ""defect_type"": ""scratch"", ""location"": ""top-left""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/bent/014.png,1,bent,top-right,defective,scratch,top-right,,True,0.5312280126736519,3.512011951999739,339,29,"```json
{""verdict"": ""defective"", ""defect_type"": ""scratch"", ""location"": ""top-right""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/bent/018.png,1,bent,top-left,defective,scratch,top-left,,True,0.6224819164389687,4.248613453004509,339,33,"{
  ""verdict"": ""defective"",
  ""defect_type"": ""scratch"",
  ""location"": ""top-left""
}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/bent/019.png,1,bent,right,defective,bent,right,,True,0.5000212036520004,3.7867034429800697,339,29,"```json
{""verdict"": ""defective"", ""defect_type"": ""bent"", ""location"": ""right""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/bent/022.png,1,bent,right,good,none,none,,True,0.43785241871792124,3.269267081981525,339,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/bent/023.png,1,bent,top,defective,bent,top,,True,0.9525752207567729,3.461437312013004,339,24,"{""verdict"": ""defective"", ""defect_type"": ""bent"", ""location"": ""top""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/bent/024.png,1,bent,right,defective,scratch,right,,True,0.9149088670200001,4.130710622994229,339,32,"{
  ""verdict"": ""defective"",
  ""defect_type"": ""scratch"",
  ""location"": ""right""
}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/color/000.png,1,color,top,defective,scratch,top-right,,True,0.9968273544335515,3.87883600697387,339,29,"```json
{""verdict"": ""defective"", ""defect_type"": ""scratch"", ""location"": ""top-right""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/color/001.png,1,color,right,defective,scratch,top-right,,True,0.9986749954360196,3.7850409930106252,339,29,"```json
{""verdict"": ""defective"", ""defect_type"": ""scratch"", ""location"": ""top-right""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/color/002.png,1,color,left,defective,color,left,,True,0.9890131815741277,4.270403950009495,339,32,"{
  ""verdict"": ""defective"",
  ""defect_type"": ""color"",
  ""location"": ""left""
}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/color/003.png,1,color,bottom-right,defective,color,bottom-right,,True,0.9579143422958489,4.281245027959812,339,33,"{
  ""verdict"": ""defective"",
  ""defect_type"": ""color"",
  ""location"": ""bottom-right""
}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/color/005.png,1,color,bottom,defective,color,bottom,,True,0.9324569859295435,4.763097606017254,339,37,"```json
{
  ""verdict"": ""defective"",
  ""defect_type"": ""color"",
  ""location"": ""bottom""
}
```","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/color/007.png,1,color,right,defective,color,top-right,,True,0.9947799866927044,4.260283523006365,339,33,"{
  ""verdict"": ""defective"",
  ""defect_type"": ""color"",
  ""location"": ""top-right""
}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/color/010.png,1,color,right,defective,scratch,right,,True,0.9820144182427437,4.665182686992921,339,37,"```json
{
  ""verdict"": ""defective"",
  ""defect_type"": ""scratch"",
  ""location"": ""right""
}
```","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/color/012.png,1,color,top-right,defective,color,top-right,,True,0.7058049719396369,3.9039140319800936,339,29,"```json
{""verdict"": ""defective"", ""defect_type"": ""color"", ""location"": ""top-right""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/color/013.png,1,color,bottom-right,defective,color,bottom-right,,True,0.9978173009104149,3.99700119899353,339,29,"```json
{""verdict"": ""defective"", ""defect_type"": ""color"", ""location"": ""bottom-right""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/color/016.png,1,color,right,defective,scratch,top-right,,True,0.990291704296126,4.9241544979740866,339,38,"```json
{
  ""verdict"": ""defective"",
  ""defect_type"": ""scratch"",
  ""location"": ""top-right""
}
```","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/color/020.png,1,color,top,defective,color,top,,True,0.9971990808791454,2.804950613004621,339,23,"{""verdict"": ""defective"", ""defect_type"": ""color"", ""location"": ""top""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/flip/001.png,1,flip,center,good,none,none,,True,0.32083978178834915,3.591610047966242,339,27,"```json
{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/flip/002.png,1,flip,center,good,none,none,,True,0.26895553979926906,2.913806743978057,339,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/flip/006.png,1,flip,center,good,none,none,,True,0.13297599969871607,4.007439523993526,339,31,"{
  ""verdict"": ""good"",
  ""defect_type"": ""none"",
  ""location"": ""none""
}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/flip/008.png,1,flip,center,good,none,none,,True,0.025957170292811627,2.94896097201854,339,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/flip/009.png,1,flip,center,good,none,none,,True,0.46882333891028916,4.069587300997227,339,31,"{
  ""verdict"": ""good"",
  ""defect_type"": ""none"",
  ""location"": ""none""
}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/flip/010.png,1,flip,center,good,none,none,,True,0.08510386147816987,3.380810406000819,339,27,"```json
{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/flip/013.png,1,flip,center,good,none,none,,True,0.11921076839706643,2.696353673993144,339,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/flip/014.png,1,flip,center,good,none,none,,True,0.222707987374787,3.4653190670069307,339,27,"```json
{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/flip/015.png,1,flip,center,good,none,none,,True,0.2942270707992195,3.37919005099684,339,27,"```json
{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/flip/019.png,1,flip,center,good,none,none,,True,0.06008599547783131,3.285017031012103,339,27,"```json
{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/flip/022.png,1,flip,center,good,none,none,,True,0.22271102592056488,3.0444633860024624,339,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/scratch/001.png,1,scratch,bottom-right,defective,scratch,bottom-right,,True,0.9875685563414756,4.348869860987179,339,33,"{
  ""verdict"": ""defective"",
  ""defect_type"": ""scratch"",
  ""location"": ""bottom-right""
}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/scratch/002.png,1,scratch,center,defective,scratch,top-right,,True,0.9626746064450671,3.7109118640073575,339,29,"```json
{""verdict"": ""defective"", ""defect_type"": ""scratch"", ""location"": ""top-right""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/scratch/003.png,1,scratch,top,good,none,none,,True,0.22271020974675765,2.869285349966958,339,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/scratch/004.png,1,scratch,left,defective,scratch,top-left,,True,0.9669146291737719,3.050647959986236,339,24,"{""verdict"": ""defective"", ""defect_type"": ""scratch"", ""location"": ""top-left""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/scratch/005.png,1,scratch,top,defective,scratch,top,,True,0.7773187070412291,4.197561623994261,339,32,"{
  ""verdict"": ""defective"",
  ""defect_type"": ""scratch"",
  ""location"": ""top""
}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/scratch/007.png,1,scratch,center,good,none,none,,True,0.04208738685767744,3.064820871979464,339,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/scratch/008.png,1,scratch,center,defective,scratch,top,,True,0.6513682604735469,3.057811713020783,339,23,"{""verdict"": ""defective"", ""defect_type"": ""scratch"", ""location"": ""top""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/scratch/009.png,1,scratch,top,good,none,none,,True,0.26896892073535755,3.8689658360090107,339,31,"{
  ""verdict"": ""good"",
  ""defect_type"": ""none"",
  ""location"": ""none""
}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/scratch/012.png,1,scratch,right,defective,scratch,top-right,,True,0.8519557828709585,3.1300746880006045,339,24,"{""verdict"": ""defective"", ""defect_type"": ""scratch"", ""location"": ""top-right""}","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/scratch/018.png,1,scratch,center,defective,scratch,top-right,,True,0.6792024345915728,3.800786994979717,339,29,"```json
{""verdict"": ""defective"", ""defect_type"": ""scratch"", ""location"": ""top-right""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
metal_nut,metal_nut/test/scratch/019.png,1,scratch,right,defective,scratch,top-right,,True,0.9964064415439835,3.8057026069727726,339,29,"```json
{""verdict"": ""defective"", ""defect_type"": ""scratch"", ""location"": ""top-right""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/000.png,0,none,none,good,none,none,,True,0.06755164254498357,2.7592265519779176,347,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/001.png,0,none,none,defective,contamination,center,,True,0.7549251240829742,4.331829239963554,347,35,"```json
{
""verdict"": ""defective"",
""defect_type"": ""contamination"",
""location"": ""center""
}
```","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/002.png,0,none,none,good,none,none,,True,0.24510279513697605,3.0005620809970424,347,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/003.png,0,none,none,defective,contamination,center,,True,0.7549223994559717,3.1151122340233997,347,24,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/004.png,0,none,none,defective,contamination,center,,True,0.9046578437161262,4.936981059028767,347,38,"```json
{
   ""verdict"": ""defective"",
   ""defect_type"": ""contamination"",
   ""location"": ""center""
}
```","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/005.png,0,none,none,good,none,none,,True,0.22271482098527173,3.497364095004741,347,27,"```json
{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/006.png,0,none,none,good,none,none,,True,0.3208213073183839,2.839377898024395,347,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/007.png,0,none,none,defective,contamination,center,,True,0.9241437503366131,3.1338548510102555,347,24,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/008.png,0,none,none,defective,contamination,center,,True,0.7981918039189109,3.1374091019970365,347,24,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/009.png,0,none,none,good,none,none,,True,0.2689515300474549,2.683778759033885,347,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/010.png,0,none,none,good,none,none,,True,0.053403198440221795,3.059767280006781,347,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/011.png,0,none,none,defective,contamination,center,,True,0.8175780960592354,3.248777681030333,347,24,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/012.png,0,none,none,defective,contamination,center,,True,0.8933120353968181,3.694990382005926,347,29,"```json
{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""center""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/013.png,0,none,none,defective,contamination,top-left,,True,0.9669148017492499,5.001065583957825,347,39,"```json
{
  ""verdict"": ""defective"",
  ""defect_type"": ""contamination"",
  ""location"": ""top-left""
}
```","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/014.png,0,none,none,defective,contamination,center,,True,0.6224739136351658,4.222234868037049,347,33,"{
  ""verdict"": ""defective"",
  ""defect_type"": ""contamination"",
  ""location"": ""center""
}","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/015.png,0,none,none,defective,contamination,center,,True,0.6513548511303338,3.6683441489585675,347,29,"```json
{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""center""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/016.png,0,none,none,good,none,none,,True,0.32083859014620947,3.3809506279649213,347,27,"```json
{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/017.png,0,none,none,defective,contamination,center,,True,0.7310585669110202,2.8182549360208213,347,24,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/018.png,0,none,none,good,none,none,,True,0.037326887210266405,2.789517061028164,347,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/019.png,0,none,none,defective,contamination,center,,True,0.7310715772153566,3.6650860310182907,347,29,"```json
{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""center""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/020.png,0,none,none,defective,contamination,center,,True,0.9840942380737694,4.868352268997114,347,38,"```json
{
  ""verdict"": ""defective"",
  ""defect_type"": ""contamination"",
  ""location"": ""center""
}
```","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/021.png,0,none,none,defective,contamination,center,,True,0.9579135318357205,4.131196531001478,347,33,"{
  ""verdict"": ""defective"",
  ""defect_type"": ""contamination"",
  ""location"": ""center""
}","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/022.png,0,none,none,defective,contamination,center,,True,0.9579129434728322,3.1085894879652187,347,24,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/023.png,0,none,none,defective,contamination,center,,True,0.9149040806300978,4.270464572997298,347,33,"{
  ""verdict"": ""defective"",
  ""defect_type"": ""contamination"",
  ""location"": ""center""
}","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/024.png,0,none,none,defective,contamination,center,,True,0.7057987316156071,2.9144062070408836,347,24,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/good/025.png,0,none,none,defective,contamination,center,,True,0.8670403837150331,2.920743870025035,347,24,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
pill,pill/test/color/002.png,1,color,bottom-right,defective,contamination,center,,True,0.6513587720933465,2.9185790429473855,347,24,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
