category,path,label,true_type,true_location,verdict,defect_type,location,valid,raw,latency_s,batch_size,mode
metal_nut,metal_nut/test/bent/019.png,1,bent,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35046429612702923,8,zero_shot
metal_nut,metal_nut/test/bent/022.png,1,bent,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35046429612702923,8,zero_shot
metal_nut,metal_nut/test/bent/023.png,1,bent,top,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35046429612702923,8,zero_shot
metal_nut,metal_nut/test/bent/024.png,1,bent,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35046429612702923,8,zero_shot
metal_nut,metal_nut/test/color/000.png,1,color,top,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35046429612702923,8,zero_shot
metal_nut,metal_nut/test/color/001.png,1,color,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35046429612702923,8,zero_shot
metal_nut,metal_nut/test/color/002.png,1,color,left,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.36531687850219896,8,zero_shot
metal_nut,metal_nut/test/color/003.png,1,color,bottom-right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.36531687850219896,8,zero_shot
metal_nut,metal_nut/test/color/005.png,1,color,bottom,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.36531687850219896,8,zero_shot
metal_nut,metal_nut/test/color/007.png,1,color,right,defective,scratch,top-right,True,"{""verdict"": ""defective"", ""defect_type"": ""scratch"", ""location"": ""top-right""}",0.36531687850219896,8,zero_shot
metal_nut,metal_nut/test/color/010.png,1,color,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.36531687850219896,8,zero_shot
metal_nut,metal_nut/test/color/012.png,1,color,top-right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.36531687850219896,8,zero_shot
metal_nut,metal_nut/test/color/013.png,1,color,bottom-right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.36531687850219896,8,zero_shot
metal_nut,metal_nut/test/color/016.png,1,color,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.36531687850219896,8,zero_shot
metal_nut,metal_nut/test/color/020.png,1,color,top,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35066434362670407,8,zero_shot
metal_nut,metal_nut/test/flip/001.png,1,flip,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35066434362670407,8,zero_shot
metal_nut,metal_nut/test/flip/002.png,1,flip,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35066434362670407,8,zero_shot
metal_nut,metal_nut/test/flip/006.png,1,flip,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35066434362670407,8,zero_shot
metal_nut,metal_nut/test/flip/008.png,1,flip,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35066434362670407,8,zero_shot
metal_nut,metal_nut/test/flip/009.png,1,flip,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35066434362670407,8,zero_shot
metal_nut,metal_nut/test/flip/010.png,1,flip,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35066434362670407,8,zero_shot
metal_nut,metal_nut/test/flip/013.png,1,flip,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35066434362670407,8,zero_shot
metal_nut,metal_nut/test/flip/014.png,1,flip,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3504254454965121,8,zero_shot
metal_nut,metal_nut/test/flip/015.png,1,flip,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3504254454965121,8,zero_shot
metal_nut,metal_nut/test/flip/019.png,1,flip,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3504254454965121,8,zero_shot
metal_nut,metal_nut/test/flip/022.png,1,flip,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3504254454965121,8,zero_shot
metal_nut,metal_nut/test/scratch/001.png,1,scratch,bottom-right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3504254454965121,8,zero_shot
metal_nut,metal_nut/test/scratch/002.png,1,scratch,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3504254454965121,8,zero_shot
metal_nut,metal_nut/test/scratch/003.png,1,scratch,top,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3504254454965121,8,zero_shot
metal_nut,metal_nut/test/scratch/004.png,1,scratch,left,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3504254454965121,8,zero_shot
metal_nut,metal_nut/test/scratch/005.png,1,scratch,top,defective,scratch,top,True,"{""verdict"": ""defective"", ""defect_type"": ""scratch"", ""location"": ""top""}",0.40158443774998887,8,zero_shot
metal_nut,metal_nut/test/scratch/007.png,1,scratch,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.40158443774998887,8,zero_shot
metal_nut,metal_nut/test/scratch/008.png,1,scratch,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.40158443774998887,8,zero_shot
metal_nut,metal_nut/test/scratch/009.png,1,scratch,top,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.40158443774998887,8,zero_shot
metal_nut,metal_nut/test/scratch/012.png,1,scratch,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.40158443774998887,8,zero_shot
metal_nut,metal_nut/test/scratch/018.png,1,scratch,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.40158443774998887,8,zero_shot
metal_nut,metal_nut/test/scratch/019.png,1,scratch,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.40158443774998887,8,zero_shot
pill,pill/test/good/000.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.40158443774998887,8,zero_shot
pill,pill/test/good/001.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.354435407629353,8,zero_shot
pill,pill/test/good/002.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.354435407629353,8,zero_shot
pill,pill/test/good/003.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.354435407629353,8,zero_shot
pill,pill/test/good/004.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.354435407629353,8,zero_shot
pill,pill/test/good/005.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.354435407629353,8,zero_shot
pill,pill/test/good/006.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.354435407629353,8,zero_shot
pill,pill/test/good/007.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.354435407629353,8,zero_shot
pill,pill/test/good/008.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.354435407629353,8,zero_shot
pill,pill/test/good/009.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35349009850324364,8,zero_shot
pill,pill/test/good/010.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35349009850324364,8,zero_shot
pill,pill/test/good/011.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35349009850324364,8,zero_shot
pill,pill/test/good/012.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35349009850324364,8,zero_shot
pill,pill/test/good/013.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35349009850324364,8,zero_shot
pill,pill/test/good/014.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35349009850324364,8,zero_shot
pill,pill/test/good/015.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35349009850324364,8,zero_shot
pill,pill/test/good/016.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35349009850324364,8,zero_shot
pill,pill/test/good/017.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35303340925020166,8,zero_shot
pill,pill/test/good/018.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35303340925020166,8,zero_shot
pill,pill/test/good/019.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35303340925020166,8,zero_shot
pill,pill/test/good/020.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35303340925020166,8,zero_shot
pill,pill/test/good/021.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35303340925020166,8,zero_shot
pill,pill/test/good/022.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35303340925020166,8,zero_shot
pill,pill/test/good/023.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35303340925020166,8,zero_shot
pill,pill/test/good/024.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35303340925020166,8,zero_shot
pill,pill/test/good/025.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.37176413012639387,8,zero_shot
pill,pill/test/color/002.png,1,color,bottom-right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.37176413012639387,8,zero_shot
pill,pill/test/color/005.png,1,color,top-right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.37176413012639387,8,zero_shot
pill,pill/test/color/007.png,1,color,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.37176413012639387,8,zero_shot
pill,pill/test/color/008.png,1,color,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.37176413012639387,8,zero_shot
pill,pill/test/color/010.png,1,color,bottom-left,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.37176413012639387,8,zero_shot
pill,pill/test/color/011.png,1,color,top,defective,contamination,top,True,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""top""}",0.37176413012639387,8,zero_shot
pill,pill/test/color/014.png,1,color,right,defective,contamination,right,True,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""right""}",0.37176413012639387,8,zero_shot
pill,pill/test/color/018.png,1,color,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3851944147463655,8,zero_shot
pill,pill/test/color/019.png,1,color,left,defective,contamination,top-left,True,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""top-left""}",0.3851944147463655,8,zero_shot
pill,pill/test/color/020.png,1,color,top,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3851944147463655,8,zero_shot
pill,pill/test/color/021.png,1,color,bottom,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3851944147463655,8,zero_shot
pill,pill/test/color/022.png,1,color,right,defective,contamination,right,True,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""right""}",0.3851944147463655,8,zero_shot
pill,pill/test/color/023.png,1,color,left,defective,contamination,top-left,True,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""top-left""}",0.3851944147463655,8,zero_shot
pill,pill/test/combined/001.png,1,combined,center,defective,faulty_imprint,center,True,"{""verdict"": ""defective"", ""defect_type"": ""faulty_imprint"", ""location"": ""center""}",0.3851944147463655,8,zero_shot
pill,pill/test/combined/004.png,1,combined,center,defective,faulty_imprint,center,True,"{""verdict"": ""defective"", ""defect_type"": ""faulty_imprint"", ""location"": ""center""}",0.3851944147463655,8,zero_shot
pill,pill/test/combined/006.png,1,combined,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.38329335849994095,8,zero_shot
pill,pill/test/combined/007.png,1,combined,center,defective,faulty_imprint,center,True,"{""verdict"": ""defective"", ""defect_type"": ""faulty_imprint"", ""location"": ""center""}",0.38329335849994095,8,zero_shot
pill,pill/test/combined/008.png,1,combined,center,defective,faulty_imprint,center,True,"{""verdict"": ""defective"", ""defect_type"": ""faulty_imprint"", ""location"": ""center""}",0.38329335849994095,8,zero_shot
pill,pill/test/combined/012.png,1,combined,center,defective,contamination,top-right,True,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""top-right""}",0.38329335849994095,8,zero_shot
pill,pill/test/combined/013.png,1,combined,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.38329335849994095,8,zero_shot
pill,pill/test/combined/015.png,1,combined,top,defective,contamination,top,True,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""top""}",0.38329335849994095,8,zero_shot
pill,pill/test/combined/016.png,1,combined,right,defective,contamination,top-right,True,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""top-right""}",0.38329335849994095,8,zero_shot
pill,pill/test/contamination/000.png,1,contamination,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.38329335849994095,8,zero_shot
pill,pill/test/contamination/003.png,1,contamination,bottom,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3895174097560812,8,zero_shot
pill,pill/test/contamination/008.png,1,contamination,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3895174097560812,8,zero_shot
pill,pill/test/contamination/009.png,1,contamination,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3895174097560812,8,zero_shot
pill,pill/test/contamination/010.png,1,contamination,top-right,defective,faulty_imprint,center,True,"{""verdict"": ""defective"", ""defect_type"": ""faulty_imprint"", ""location"": ""center""}",0.3895174097560812,8,zero_shot
pill,pill/test/contamination/013.png,1,contamination,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3895174097560812,8,zero_shot
pill,pill/test/contamination/014.png,1,contamination,bottom,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3895174097560812,8,zero_shot
pill,pill/test/contamination/015.png,1,contamination,top,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3895174097560812,8,zero_shot
pill,pill/test/contamination/016.png,1,contamination,bottom,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3895174097560812,8,zero_shot
pill,pill/test/contamination/017.png,1,contamination,center,defective,contamination,right,True,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""right""}",0.39074979449651437,8,zero_shot
pill,pill/test/contamination/018.png,1,contamination,center,defective,faulty_imprint,center,True,"{""verdict"": ""defective"", ""defect_type"": ""faulty_imprint"", ""location"": ""center""}",0.39074979449651437,8,zero_shot
pill,pill/test/crack/003.png,1,crack,bottom-left,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.39074979449651437,8,zero_shot
pill,pill/test/crack/004.png,1,crack,left,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.39074979449651437,8,zero_shot
pill,pill/test/crack/005.png,1,crack,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.39074979449651437,8,zero_shot
pill,pill/test/crack/007.png,1,crack,bottom-right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.39074979449651437,8,zero_shot
pill,pill/test/crack/011.png,1,crack,bottom,defective,faulty_imprint,center,True,"{""verdict"": ""defective"", ""defect_type"": ""faulty_imprint"", ""location"": ""center""}",0.39074979449651437,8,zero_shot
pill,pill/test/crack/013.png,1,crack,left,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.39074979449651437,8,zero_shot
pill,pill/test/crack/015.png,1,crack,bottom,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.5286999935051426,8,zero_shot
pill,pill/test/crack/016.png,1,crack,left,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.5286999935051426,8,zero_shot
pill,pill/test/crack/017.png,1,crack,top-right,defective,crack,top-right,True,"{""verdict"": ""defective"", ""defect_type"": ""crack"", ""location"": ""top-right""}",0.5286999935051426,8,zero_shot
pill,pill/test/crack/018.png,1,crack,top-left,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.5286999935051426,8,zero_shot
pill,pill/test/crack/020.png,1,crack,top-left,defective,contamination,top,True,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""top"", ""reason"": ""The pill has red specks on its surface, indicating contamination.""}",0.5286999935051426,8,zero_shot
pill,pill/test/crack/023.png,1,crack,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.5286999935051426,8,zero_shot
pill,pill/test/crack/024.png,1,crack,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.5286999935051426,8,zero_shot
pill,pill/test/faulty_imprint/000.png,1,faulty_imprint,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.5286999935051426,8,zero_shot
pill,pill/test/faulty_imprint/001.png,1,faulty_imprint,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.5222882322486839,8,zero_shot
pill,pill/test/faulty_imprint/004.png,1,faulty_imprint,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.5222882322486839,8,zero_shot
pill,pill/test/faulty_imprint/008.png,1,faulty_imprint,center,defective,faulty_imprint,center,True,"{""verdict"": ""defective"", ""defect_type"": ""faulty_imprint"", ""location"": ""center""}",0.5222882322486839,8,zero_shot
pill,pill/test/faulty_imprint/009.png,1,faulty_imprint,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.5222882322486839,8,zero_shot
pill,pill/test/faulty_imprint/010.png,1,faulty_imprint,center,defective,faulty_imprint,center,True,"{""verdict"": ""defective"", ""defect_type"": ""faulty_imprint"", ""location"": ""center""}",0.5222882322486839,8,zero_shot
pill,pill/test/faulty_imprint/011.png,1,faulty_imprint,center,defective,contamination,top,True,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""top"", ""reason"": ""There is visible contamination on the top surface of the pill.""}",0.5222882322486839,8,zero_shot
pill,pill/test/faulty_imprint/013.png,1,faulty_imprint,center,defective,faulty_imprint,center,True,"{""verdict"": ""defective"", ""defect_type"": ""faulty_imprint"", ""location"": ""center""}",0.5222882322486839,8,zero_shot
pill,pill/test/faulty_imprint/017.png,1,faulty_imprint,center,defective,faulty_imprint,center,True,"{""verdict"": ""defective"", ""defect_type"": ""faulty_imprint"", ""location"": ""center""}",0.5222882322486839,8,zero_shot
pill,pill/test/pill_type/001.png,1,pill_type,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3530154360050801,8,zero_shot
pill,pill/test/pill_type/004.png,1,pill_type,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3530154360050801,8,zero_shot
pill,pill/test/pill_type/005.png,1,pill_type,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3530154360050801,8,zero_shot
pill,pill/test/pill_type/007.png,1,pill_type,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3530154360050801,8,zero_shot
pill,pill/test/pill_type/008.png,1,pill_type,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3530154360050801,8,zero_shot
pill,pill/test/scratch/002.png,1,scratch,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3530154360050801,8,zero_shot
pill,pill/test/scratch/003.png,1,scratch,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3530154360050801,8,zero_shot
pill,pill/test/scratch/004.png,1,scratch,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3530154360050801,8,zero_shot
pill,pill/test/scratch/006.png,1,scratch,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3838629640013096,8,zero_shot
pill,pill/test/scratch/009.png,1,scratch,bottom,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3838629640013096,8,zero_shot
pill,pill/test/scratch/012.png,1,scratch,left,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3838629640013096,8,zero_shot
pill,pill/test/scratch/014.png,1,scratch,bottom,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3838629640013096,8,zero_shot
pill,pill/test/scratch/015.png,1,scratch,left,defective,contamination,top-left,True,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""top-left""}",0.3838629640013096,8,zero_shot
pill,pill/test/scratch/016.png,1,scratch,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3838629640013096,8,zero_shot
pill,pill/test/scratch/019.png,1,scratch,top,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3838629640013096,8,zero_shot
pill,pill/test/scratch/020.png,1,scratch,bottom,defective,faulty_imprint,center,True,"{""verdict"": ""defective"", ""defect_type"": ""faulty_imprint"", ""location"": ""center""}",0.3838629640013096,8,zero_shot
pill,pill/test/scratch/022.png,1,scratch,top,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.38474321337707806,8,zero_shot
screw,screw/test/good/000.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.38474321337707806,8,zero_shot
screw,screw/test/good/001.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.38474321337707806,8,zero_shot
screw,screw/test/good/002.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.38474321337707806,8,zero_shot
screw,screw/test/good/003.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.38474321337707806,8,zero_shot
screw,screw/test/good/004.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.38474321337707806,8,zero_shot
screw,screw/test/good/005.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.38474321337707806,8,zero_shot
screw,screw/test/good/006.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.38474321337707806,8,zero_shot
screw,screw/test/good/007.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35053138674993534,8,zero_shot
screw,screw/test/good/008.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35053138674993534,8,zero_shot
screw,screw/test/good/009.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35053138674993534,8,zero_shot
screw,screw/test/good/010.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35053138674993534,8,zero_shot
screw,screw/test/good/011.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35053138674993534,8,zero_shot
screw,screw/test/good/012.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35053138674993534,8,zero_shot
screw,screw/test/good/013.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35053138674993534,8,zero_shot
screw,screw/test/good/014.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35053138674993534,8,zero_shot
screw,screw/test/good/015.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35378404350194614,8,zero_shot
screw,screw/test/good/016.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35378404350194614,8,zero_shot
screw,screw/test/good/017.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35378404350194614,8,zero_shot
screw,screw/test/good/018.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35378404350194614,8,zero_shot
screw,screw/test/good/019.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35378404350194614,8,zero_shot
screw,screw/test/good/020.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35378404350194614,8,zero_shot
screw,screw/test/good/021.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35378404350194614,8,zero_shot
screw,screw/test/good/022.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35378404350194614,8,zero_shot
